Ensembl Gene ID	max
ENSG00000164855	38.23
ENSG00000157778	22.56
ENSG00000230487	4.1
ENSG00000230444	0.6501
ENSG00000231476	12.23
ENSG00000225968	4.232
ENSG00000234977	1.425
ENSG00000205971	0.9615
ENSG00000236081	0.3517
ENSG00000266391	0.0
ENSG00000002822	8.676
ENSG00000176349	0.1971
ENSG00000265089	0.0
ENSG00000122687	21.41
ENSG00000106268	22.57
ENSG00000106266	23.51
ENSG00000271098	0.0
ENSG00000106263	83.99
ENSG00000230914	0.06185
ENSG00000271163	0.0
ENSG00000136213	16.89
ENSG00000175873	4.032
ENSG00000236734	0.244
ENSG00000106003	20.78
ENSG00000264357	0.0
ENSG00000106009	41.83
ENSG00000238857	0.0
ENSG00000106012	18.36
ENSG00000136295	53.74
ENSG00000174945	1.797
ENSG00000146535	23.77
ENSG00000231357	0.1139
ENSG00000198286	27.69
ENSG00000237286	8.565
ENSG00000201794	0.0
ENSG00000228334	0.2431
ENSG00000217455	1.098
ENSG00000231892	0.5385
ENSG00000236708	0.8538
ENSG00000146555	7.366
ENSG00000224593	0.05345
ENSG00000211544	0.0
ENSG00000236510	0.05025
ENSG00000261809	0.0
ENSG00000164916	9.236
ENSG00000238781	0.0
ENSG00000242802	33.63
ENSG00000264474	0.0
ENSG00000157927	9.145
ENSG00000206895	0.0
ENSG00000218823	16.03
ENSG00000213935	0.4695
ENSG00000136297	11.71
ENSG00000196204	8.399
ENSG00000272968	8.484
ENSG00000270822	0.2715
ENSG00000273313	7.611
ENSG00000272595	0.1775
ENSG00000159904	1.0
ENSG00000202039	0.0
ENSG00000157954	30.89
ENSG00000164638	11.59
ENSG00000263808	0.0
ENSG00000182095	22.6
ENSG00000241269	1.749
ENSG00000188365	0.4359
ENSG00000155034	2.376
ENSG00000230733	14.23
ENSG00000238394	0.0
ENSG00000207973	0.2124
ENSG00000075624	4754.0
ENSG00000263900	1194.0
ENSG00000272719	0.4001
ENSG00000228974	0.0
ENSG00000075618	115.0
ENSG00000011275	24.39
ENSG00000237738	0.522
ENSG00000235944	2.639
ENSG00000265040	0.1588
ENSG00000122543	1.307
ENSG00000122674	15.5
ENSG00000155026	6.899
ENSG00000122512	9.816
ENSG00000201990	0.0
ENSG00000106305	22.91
ENSG00000207217	1.279
ENSG00000086232	40.32
ENSG00000157999	6.48
ENSG00000240718	0.1154
ENSG00000252929	0.0
ENSG00000231704	1.445
ENSG00000264605	0.0
ENSG00000106346	14.91
ENSG00000008256	26.69
ENSG00000238534	0.1977
ENSG00000202273	0.0
ENSG00000178397	78.46
ENSG00000136238	143.2
ENSG00000164535	13.5
ENSG00000136240	136.5
ENSG00000231359	13.88
ENSG00000215045	1.934
ENSG00000136247	32.71
ENSG00000232581	55.68
ENSG00000146576	18.14
ENSG00000236609	16.32
ENSG00000205903	15.15
ENSG00000260054	47.97
ENSG00000228010	1.269
ENSG00000198580	0.6743
ENSG00000164631	10.29
ENSG00000265245	1.073
ENSG00000187953	8.683
ENSG00000169402	3.472
ENSG00000146574	10.67
ENSG00000273252	0.07475
ENSG00000155070	0.1925
ENSG00000205897	0.0684
ENSG00000263457	0.0
ENSG00000250561	0.0
ENSG00000243531	0.03376
ENSG00000226943	0.07557
ENSG00000241539	0.0
ENSG00000242731	0.0
ENSG00000221011	0.0
ENSG00000264679	0.0
ENSG00000266287	0.0
ENSG00000263504	0.0
ENSG00000265155	0.0
ENSG00000266409	0.0
ENSG00000266121	0.0
ENSG00000239696	0.1998
ENSG00000201218	0.0
ENSG00000106392	7.53
ENSG00000244167	0.2892
ENSG00000230825	7.375
ENSG00000236712	0.4728
ENSG00000215018	22.08
ENSG00000272732	3.588
ENSG00000272894	7.02
ENSG00000164654	25.5
ENSG00000272745	0.9314
ENSG00000106399	25.51
ENSG00000219545	7.309
ENSG00000270314	0.09689
ENSG00000234718	1.224
ENSG00000269721	1.948
ENSG00000201747	0.0
ENSG00000214998	0.04463
ENSG00000234141	8.666
ENSG00000233108	0.593
ENSG00000106415	22.91
ENSG00000233264	1.612
ENSG00000003147	21.7
ENSG00000227719	5.898
ENSG00000265212	0.0
ENSG00000229970	0.1726
ENSG00000272328	0.08116
ENSG00000122584	11.13
ENSG00000236748	0.0
ENSG00000271526	0.0
ENSG00000264766	0.0
ENSG00000233876	0.05325
ENSG00000271077	0.02214
ENSG00000197320	1.087
ENSG00000234710	1.663
ENSG00000270611	0.0
ENSG00000235431	0.2284
ENSG00000212422	0.09883
ENSG00000229091	0.3114
ENSG00000234356	0.0
ENSG00000236414	1.175
ENSG00000201774	0.0
ENSG00000189043	236.3
ENSG00000271185	0.1603
ENSG00000106443	5.847
ENSG00000230370	0.0
ENSG00000230333	0.6227
ENSG00000226827	0.0
ENSG00000005108	4.677
ENSG00000230435	0.9198
ENSG00000235920	0.04903
ENSG00000106460	7.537
ENSG00000146530	4.029
ENSG00000236048	6.081
ENSG00000203523	0.5745
ENSG00000226690	0.657
ENSG00000224667	0.0
ENSG00000225606	1.626
ENSG00000006747	19.62
ENSG00000229233	4.029
ENSG00000271253	0.6294
ENSG00000122644	59.98
ENSG00000199470	0.0
ENSG00000222974	0.07851
ENSG00000230879	0.0
ENSG00000229618	0.3605
ENSG00000237713	0.04265
ENSG00000224330	0.1623
ENSG00000213875	0.0
ENSG00000006468	74.35
ENSG00000252374	0.0
ENSG00000223445	0.0
ENSG00000136267	8.956
ENSG00000233167	0.01638
ENSG00000221428	0.0
ENSG00000226323	0.5747
ENSG00000225816	0.0
ENSG00000227489	0.0
ENSG00000187546	7.444
ENSG00000106511	40.98
ENSG00000237070	1.139
ENSG00000229108	4.066
ENSG00000225974	0.1371
ENSG00000235828	0.0
ENSG00000229379	0.05048
ENSG00000273477	1.378
ENSG00000230981	0.04417
ENSG00000214960	0.8265
ENSG00000224683	0.2008
ENSG00000229688	6.284
ENSG00000171243	6.333
ENSG00000272537	0.4092
ENSG00000205858	2.536
ENSG00000224280	0.1444
ENSG00000272361	2.674
ENSG00000106524	14.07
ENSG00000136261	96.85
ENSG00000235837	27.59
ENSG00000106537	83.45
ENSG00000267906	0.0
ENSG00000106541	177.9
ENSG00000270593	0.4689
ENSG00000173467	58.18
ENSG00000232400	0.2769
ENSG00000227965	0.0
ENSG00000223867	0.0
ENSG00000232841	0.05987
ENSG00000237773	3.445
ENSG00000106546	40.66
ENSG00000199473	0.0
ENSG00000236318	2.427
ENSG00000236039	2.606
ENSG00000226598	1.955
ENSG00000228675	0.0
ENSG00000071189	5.656
ENSG00000236195	0.05616
ENSG00000265876	0.0
ENSG00000229937	31.4
ENSG00000048052	3.329
ENSG00000221393	0.0
ENSG00000223030	0.0
ENSG00000225000	0.0
ENSG00000222164	0.0
ENSG00000226522	0.2313
ENSG00000232492	0.1447
ENSG00000122691	36.62
ENSG00000232821	1.41
ENSG00000236536	0.6724
ENSG00000229533	0.08033
ENSG00000146618	0.09327
ENSG00000223838	0.271
ENSG00000105849	10.92
ENSG00000265932	0.0
ENSG00000173452	3.637
ENSG00000221576	0.0
ENSG00000237921	0.3204
ENSG00000243004	1.085
ENSG00000267055	0.25
ENSG00000183742	10.01
ENSG00000228598	0.9045
ENSG00000233834	6.097
ENSG00000226097	0.8481
ENSG00000271133	4.78
ENSG00000105855	43.97
ENSG00000200753	0.0
ENSG00000179460	0.05474
ENSG00000231525	0.03187
ENSG00000004846	0.465
ENSG00000223866	0.0
ENSG00000164651	0.8992
ENSG00000219451	1.057
ENSG00000232790	0.07389
ENSG00000234839	0.0
ENSG00000243633	0.0
ENSG00000225308	0.054
ENSG00000195024	0.0
ENSG00000229949	0.0
ENSG00000266862	0.0
ENSG00000105866	5.121
ENSG00000221783	0.0
ENSG00000105877	1.8
ENSG00000164649	12.09
ENSG00000136237	52.97
ENSG00000251993	0.0
ENSG00000263927	0.0
ENSG00000105889	7.097
ENSG00000233476	572.3
ENSG00000232759	0.4468
ENSG00000232949	0.2428
ENSG00000238033	2.575
ENSG00000225541	0.2522
ENSG00000179428	0.8304
ENSG00000136244	15.75
ENSG00000228803	0.0
ENSG00000234513	0.1984
ENSG00000196683	191.3
ENSG00000228649	2.519
ENSG00000221740	0.0
ENSG00000226329	1.272
ENSG00000226279	0.3492
ENSG00000235664	0.3997
ENSG00000122591	16.98
ENSG00000230658	2.019
ENSG00000122550	12.12
ENSG00000230042	1.749
ENSG00000214871	0.7344
ENSG00000136243	19.98
ENSG00000226816	5.617
ENSG00000136235	133.3
ENSG00000156928	18.36
ENSG00000136231	5.846
ENSG00000232627	0.04547
ENSG00000212264	0.0
ENSG00000252590	0.0
ENSG00000236654	0.0
ENSG00000232818	3.399
ENSG00000200847	0.0
ENSG00000164548	49.15
ENSG00000224785	0.03621
ENSG00000232553	35.56
ENSG00000169193	13.55
ENSG00000227436	0.1493
ENSG00000228953	0.0
ENSG00000223275	0.0
ENSG00000188732	4.387
ENSG00000234286	0.0
ENSG00000196335	35.88
ENSG00000234800	0.0
ENSG00000231328	0.0
ENSG00000227930	0.1751
ENSG00000238849	0.0
ENSG00000252041	0.0
ENSG00000228944	0.675
ENSG00000239098	0.0
ENSG00000122585	71.0
ENSG00000206877	0.0
ENSG00000105926	6.673
ENSG00000271096	0.0
ENSG00000271330	0.0
ENSG00000105928	38.43
ENSG00000070882	11.22
ENSG00000238976	0.0
ENSG00000234999	0.03057
ENSG00000172115	91.11
ENSG00000153790	38.17
ENSG00000234406	0.0593
ENSG00000213798	0.0
ENSG00000105954	0.3669
ENSG00000202233	0.0
ENSG00000234922	0.0
ENSG00000233824	0.4191
ENSG00000260951	2.044
ENSG00000227386	0.0948
ENSG00000222101	0.0
ENSG00000223561	2.848
ENSG00000239622	0.09245
ENSG00000270933	16.52
ENSG00000199085	0.0
ENSG00000266430	0.0
ENSG00000050344	9.341
ENSG00000273237	10.39
ENSG00000122566	344.8
ENSG00000122565	69.5
ENSG00000232383	1.243
ENSG00000086300	35.83
ENSG00000225792	9.599
ENSG00000214870	2.976
ENSG00000122548	1.825
ENSG00000233760	0.4133
ENSG00000222004	4.412
ENSG00000005020	15.22
ENSG00000213787	0.0
ENSG00000226059	0.1802
ENSG00000266055	0.1562
ENSG00000214869	0.07212
ENSG00000213786	0.0
ENSG00000105991	2.833
ENSG00000233429	18.18
ENSG00000105996	3.955
ENSG00000105997	9.64
ENSG00000253552	4.709
ENSG00000197576	21.11
ENSG00000273433	27.66
ENSG00000254369	2.13
ENSG00000106004	41.14
ENSG00000106006	6.537
ENSG00000122592	12.25
ENSG00000270182	0.4256
ENSG00000253187	44.7
ENSG00000078399	1.297
ENSG00000253293	41.61
ENSG00000257184	1.02
ENSG00000005073	59.54
ENSG00000240990	28.29
ENSG00000253508	14.15
ENSG00000106031	22.9
ENSG00000243766	4.491
ENSG00000253308	7.782
ENSG00000253405	4.186
ENSG00000106038	3.581
ENSG00000213783	0.0
ENSG00000236569	0.0
ENSG00000224322	0.8796
ENSG00000233830	57.65
ENSG00000213781	0.03623
ENSG00000235574	0.3969
ENSG00000106049	72.67
ENSG00000229893	1.458
ENSG00000106052	59.66
ENSG00000153814	6.081
ENSG00000265382	0.0
ENSG00000206623	0.0
ENSG00000234336	2.201
ENSG00000174495	0.0
ENSG00000146592	4.134
ENSG00000225286	0.01086
ENSG00000228421	3.398
ENSG00000272568	1.465
ENSG00000233517	0.4369
ENSG00000106066	45.27
ENSG00000229452	1.568
ENSG00000223052	0.0
ENSG00000106069	66.66
ENSG00000235669	0.6914
ENSG00000237065	0.8529
ENSG00000223813	3.094
ENSG00000270196	0.0
ENSG00000176532	45.72
ENSG00000225264	2.516
ENSG00000223437	0.0
ENSG00000227855	3.069
ENSG00000212024	0.0
ENSG00000122574	32.31
ENSG00000238906	2.391
ENSG00000136193	131.7
ENSG00000227014	0.6919
ENSG00000106080	11.32
ENSG00000106086	3.634
ENSG00000231519	0.2173
ENSG00000180354	851.1
ENSG00000230751	0.1911
ENSG00000251660	536.3
ENSG00000225907	0.2855
ENSG00000227017	1.094
ENSG00000180233	14.19
ENSG00000207771	0.0
ENSG00000235859	10.96
ENSG00000106100	12.27
ENSG00000272638	33.16
ENSG00000006625	27.89
ENSG00000196295	4.931
ENSG00000264520	0.4587
ENSG00000226874	0.6398
ENSG00000263683	1.585
ENSG00000106105	114.6
ENSG00000106113	3.032
ENSG00000241644	137.8
ENSG00000223419	0.0
ENSG00000254959	0.821
ENSG00000106125	1.553
ENSG00000229263	0.16
ENSG00000240583	2.692
ENSG00000106128	143.5
ENSG00000078549	36.03
ENSG00000232887	1.276
ENSG00000221751	0.0
ENSG00000271027	0.0
ENSG00000164600	19.75
ENSG00000231418	0.6624
ENSG00000180347	1.056
ENSG00000106341	14.78
ENSG00000154678	9.723
ENSG00000223070	0.0
ENSG00000236460	0.0
ENSG00000226468	1.585
ENSG00000226421	0.4289
ENSG00000106355	13.81
ENSG00000105778	5.074
ENSG00000229358	4.576
ENSG00000237004	1.459
ENSG00000207573	0.0
ENSG00000273014	6.221
ENSG00000250756	0.0
ENSG00000251999	0.0
ENSG00000231952	0.4475
ENSG00000272905	2.203
ENSG00000170852	18.49
ENSG00000205763	9.14
ENSG00000224573	0.0
ENSG00000122642	62.18
ENSG00000252821	0.4353
ENSG00000122643	45.01
ENSG00000229054	0.1627
ENSG00000241420	0.06921
ENSG00000164610	13.41
ENSG00000252706	0.0
ENSG00000228015	0.0
ENSG00000122507	7.957
ENSG00000222741	0.0
ENSG00000224946	0.1795
ENSG00000238090	0.1497
ENSG00000173862	0.294
ENSG00000227481	0.05322
ENSG00000236494	0.3823
ENSG00000233219	0.0593
ENSG00000164619	6.419
ENSG00000236212	0.0
ENSG00000202431	0.0
ENSG00000265985	0.0
ENSG00000197085	0.05782
ENSG00000214841	0.0
ENSG00000187258	0.123
ENSG00000235379	0.0
ENSG00000230356	0.06871
ENSG00000242653	0.0
ENSG00000251802	0.0
ENSG00000173852	13.86
ENSG00000221669	0.0
ENSG00000189212	5.127
ENSG00000236592	0.05865
ENSG00000164532	12.1
ENSG00000226063	1.469
ENSG00000235464	0.0
ENSG00000122557	20.85
ENSG00000271122	5.347
ENSG00000227544	10.43
ENSG00000228878	1.519
ENSG00000232736	0.09239
ENSG00000122545	53.66
ENSG00000221156	0.0
ENSG00000200446	0.0
ENSG00000226102	0.4566
ENSG00000270889	0.1112
ENSG00000232930	0.3531
ENSG00000205745	0.2178
ENSG00000261184	1.155
ENSG00000228815	0.1003
ENSG00000271117	0.0
ENSG00000122547	9.796
ENSG00000228770	0.0
ENSG00000229679	0.1115
ENSG00000234457	0.0
ENSG00000260070	0.6178
ENSG00000164542	8.601
ENSG00000201432	0.0
ENSG00000011426	101.0
ENSG00000237400	0.06273
ENSG00000136250	31.68
ENSG00000230539	0.2333
ENSG00000221561	0.0
ENSG00000272984	1.081
ENSG00000229424	2.37
ENSG00000235728	0.4006
ENSG00000225739	0.0
ENSG00000230831	0.0
ENSG00000155849	28.02
ENSG00000221325	0.0
ENSG00000224101	0.762
ENSG00000221157	0.0
ENSG00000224706	0.0
ENSG00000238772	0.0
ENSG00000222869	0.0
ENSG00000213744	0.0
ENSG00000200113	0.0
ENSG00000201566	0.0
ENSG00000178503	0.0
ENSG00000187037	0.9677
ENSG00000225314	0.0961
ENSG00000086288	6.677
ENSG00000106483	214.0
ENSG00000086289	55.7
ENSG00000010270	23.62
ENSG00000227191	15.18
ENSG00000211687	2.871
ENSG00000211688	1.903
ENSG00000211689	21.58
ENSG00000211690	4.392
ENSG00000211691	31.13
ENSG00000211692	1.526
ENSG00000211693	0.0
ENSG00000231202	0.1268
ENSG00000211694	2.91
ENSG00000231916	1.149
ENSG00000211695	0.6551
ENSG00000225992	0.182
ENSG00000272908	0.8321
ENSG00000211696	0.8079
ENSG00000249978	1.094
ENSG00000226212	1.525
ENSG00000228668	2.085
ENSG00000211697	2.405
ENSG00000211698	3.783
ENSG00000211699	2.904
ENSG00000233306	2.127
ENSG00000211701	0.3254
ENSG00000078053	28.49
ENSG00000241756	0.0
ENSG00000227404	0.0
ENSG00000164556	31.33
ENSG00000006715	14.32
ENSG00000106536	0.9633
ENSG00000233854	0.04098
ENSG00000266481	0.0
ENSG00000206947	0.0
ENSG00000224122	0.8847
ENSG00000227172	0.3761
ENSG00000241127	8.047
ENSG00000236015	4.06
ENSG00000006451	27.49
ENSG00000228554	1.074
ENSG00000188185	37.49
ENSG00000252480	0.0
ENSG00000270797	0.2146
ENSG00000226220	0.5955
ENSG00000237251	0.2364
ENSG00000175741	12.07
ENSG00000242855	0.0
ENSG00000259826	1.58
ENSG00000065883	12.38
ENSG00000273444	1.447
ENSG00000270577	0.06355
ENSG00000168303	3.939
ENSG00000199273	0.7485
ENSG00000175600	6.927
ENSG00000248711	0.0
ENSG00000203446	0.4973
ENSG00000227658	0.1587
ENSG00000232458	0.1299
ENSG00000224017	0.692
ENSG00000236310	0.09815
ENSG00000122641	7.651
ENSG00000224116	2.126
ENSG00000106571	9.275
ENSG00000213721	0.0
ENSG00000238284	0.1876
ENSG00000229161	0.0
ENSG00000231539	0.0
ENSG00000261019	1.145
ENSG00000136197	1.319
ENSG00000234983	1.464
ENSG00000106588	1.396
ENSG00000106591	19.02
ENSG00000232006	0.0865
ENSG00000201933	0.0
ENSG00000002746	4.089
ENSG00000181211	0.8031
ENSG00000264069	1.572
ENSG00000252983	0.0
ENSG00000223258	0.0
ENSG00000228680	1.506
ENSG00000213717	0.5691
ENSG00000231638	0.5356
ENSG00000252308	0.0
ENSG00000164543	24.13
ENSG00000106603	5.86
ENSG00000106605	56.81
ENSG00000229497	0.3157
ENSG00000106608	20.87
ENSG00000237972	0.5747
ENSG00000078967	17.39
ENSG00000214783	2.893
ENSG00000241057	3.52
ENSG00000239556	16.01
ENSG00000136206	4.307
ENSG00000228903	3.747
ENSG00000235314	11.71
ENSG00000136279	34.02
ENSG00000239775	347.9
ENSG00000122678	19.79
ENSG00000106624	749.9
ENSG00000264652	0.0
ENSG00000106628	40.65
ENSG00000252848	0.0
ENSG00000106631	4518.0
ENSG00000106633	15.66
ENSG00000106636	33.83
ENSG00000058404	108.2
ENSG00000015676	26.14
ENSG00000146677	6.726
ENSG00000200456	0.0
ENSG00000225443	0.0
ENSG00000015520	17.5
ENSG00000136271	42.01
ENSG00000158604	51.99
ENSG00000271586	0.0
ENSG00000105953	146.7
ENSG00000122515	50.02
ENSG00000228596	0.5184
ENSG00000196262	304.4
ENSG00000105968	59.19
ENSG00000234183	1.823
ENSG00000146676	19.07
ENSG00000264326	0.0
ENSG00000272768	2.02
ENSG00000230160	0.3449
ENSG00000260997	17.45
ENSG00000136286	110.8
ENSG00000232956	19.32
ENSG00000136280	34.72
ENSG00000136274	33.56
ENSG00000136270	30.37
ENSG00000206838	1.537
ENSG00000201772	1.613
ENSG00000200656	0.4913
ENSG00000122679	81.14
ENSG00000234359	0.06613
ENSG00000225537	0.0
ENSG00000226999	0.0
ENSG00000164742	27.22
ENSG00000214765	18.2
ENSG00000234536	4.998
ENSG00000212450	0.0
ENSG00000272556	49.88
ENSG00000226838	0.7615
ENSG00000202350	0.0
ENSG00000267988	0.0
ENSG00000146678	198.9
ENSG00000146674	147.5
ENSG00000237471	0.4857
ENSG00000239004	0.0
ENSG00000229628	0.3059
ENSG00000233952	0.08748
ENSG00000221971	0.1793
ENSG00000224547	0.0
ENSG00000229459	0.07359
ENSG00000237760	0.0
ENSG00000240355	0.4181
ENSG00000230680	3.924
ENSG00000224519	0.0
ENSG00000233539	0.09478
ENSG00000242948	0.06895
ENSG00000232072	0.04743
ENSG00000223829	0.1246
ENSG00000229192	0.3838
ENSG00000214754	0.4508
ENSG00000136205	33.73
ENSG00000236078	0.3352
ENSG00000221845	0.02759
ENSG00000136273	4.191
ENSG00000146666	0.4277
ENSG00000158683	0.8327
ENSG00000136275	0.1712
ENSG00000225507	7.601
ENSG00000164744	30.08
ENSG00000164746	2.546
ENSG00000183696	34.92
ENSG00000179869	0.7533
ENSG00000228173	0.3942
ENSG00000225705	0.9976
ENSG00000267970	0.2054
ENSG00000229165	0.0
ENSG00000218305	2.896
ENSG00000234686	0.0471
ENSG00000270763	0.02777
ENSG00000188730	9.293
ENSG00000042813	47.49
ENSG00000223893	0.09435
ENSG00000164500	3.58
ENSG00000228005	0.0
ENSG00000231681	0.01718
ENSG00000235620	0.0
ENSG00000185811	17.17
ENSG00000200815	0.0
ENSG00000132436	7.954
ENSG00000132437	28.95
ENSG00000226122	1.587
ENSG00000106070	22.93
ENSG00000236046	0.1008
ENSG00000228085	0.0
ENSG00000228204	4.907
ENSG00000201133	0.0
ENSG00000106078	22.79
ENSG00000231490	0.0623
ENSG00000227233	0.09501
ENSG00000251564	0.06204
ENSG00000228897	39.62
ENSG00000227080	38.74
ENSG00000229478	0.0
ENSG00000229403	0.1914
ENSG00000242650	0.08952
ENSG00000233960	0.2094
ENSG00000253028	0.0
ENSG00000238506	0.0
ENSG00000234304	0.03712
ENSG00000223970	0.0
ENSG00000221900	13.82
ENSG00000227344	1.355
ENSG00000271194	0.0
ENSG00000199629	0.2895
ENSG00000222154	0.0
ENSG00000234105	0.04957
ENSG00000228627	0.2332
ENSG00000205628	0.2463
ENSG00000222355	0.0
ENSG00000271306	0.1649
ENSG00000232418	0.0
ENSG00000235454	0.4983
ENSG00000238131	0.5837
ENSG00000231427	7.375
ENSG00000238354	0.0
ENSG00000213673	0.9778
ENSG00000170419	13.66
ENSG00000224223	1.666
ENSG00000228735	3.938
ENSG00000200471	0.0
ENSG00000232612	0.0
ENSG00000132432	93.96
ENSG00000234707	2.64
ENSG00000252054	0.0
ENSG00000218586	0.0235
ENSG00000146648	31.4
ENSG00000224057	2.144
ENSG00000237210	0.1416
ENSG00000230564	0.05933
ENSG00000230936	0.2307
ENSG00000132434	14.34
ENSG00000154978	58.0
ENSG00000223475	3.14
ENSG00000233977	2.845
ENSG00000231394	5.278
ENSG00000234844	0.0
ENSG00000235207	0.09151
ENSG00000231317	0.1164
ENSG00000176826	2.044
ENSG00000252857	0.0
ENSG00000224971	0.0
ENSG00000237799	0.07277
ENSG00000226278	2.823
ENSG00000206729	0.0
ENSG00000154997	12.09
ENSG00000229762	0.1872
ENSG00000225018	0.0
ENSG00000227499	0.2152
ENSG00000265676	0.08542
ENSG00000178665	2.085
ENSG00000239789	0.9664
ENSG00000146729	120.1
ENSG00000146733	7.696
ENSG00000146731	100.1
ENSG00000206603	0.3436
ENSG00000207168	0.2899
ENSG00000129103	51.59
ENSG00000164776	51.02
ENSG00000238673	0.0
ENSG00000106153	427.4
ENSG00000185290	293.5
ENSG00000230191	0.0
ENSG00000233028	0.376
ENSG00000227491	0.1181
ENSG00000265887	0.0
ENSG00000223559	0.9482
ENSG00000224155	0.5802
ENSG00000203462	0.3013
ENSG00000202296	0.0
ENSG00000231299	0.403
ENSG00000225371	0.1558
ENSG00000224370	0.2639
ENSG00000223330	0.0
ENSG00000232944	0.0
ENSG00000237268	0.5484
ENSG00000225488	3.627
ENSG00000226485	7.301
ENSG00000261275	21.5
ENSG00000231504	0.3195
ENSG00000223740	0.2441
ENSG00000233288	1.709
ENSG00000224947	0.3126
ENSG00000213650	0.4814
ENSG00000234716	0.0
ENSG00000213067	4.112
ENSG00000271047	0.1756
ENSG00000229909	0.3409
ENSG00000228303	0.5017
ENSG00000233437	0.7446
ENSG00000225244	0.06714
ENSG00000264426	0.0
ENSG00000263803	0.0
ENSG00000189166	0.2468
ENSG00000214668	0.01576
ENSG00000229508	0.1688
ENSG00000185177	2.366
ENSG00000235095	0.1552
ENSG00000231537	0.1291
ENSG00000225295	0.05201
ENSG00000228440	0.04925
ENSG00000224880	0.03772
ENSG00000224723	0.4192
ENSG00000230764	0.1579
ENSG00000237309	0.1106
ENSG00000236692	0.1008
ENSG00000228851	0.0
ENSG00000227584	0.02446
ENSG00000230531	0.02153
ENSG00000234671	0.03419
ENSG00000169325	0.144
ENSG00000234089	10.6
ENSG00000238431	0.0
ENSG00000266168	0.0
ENSG00000227182	0.1039
ENSG00000235368	0.09754
ENSG00000182111	0.1879
ENSG00000270957	0.0
ENSG00000233601	2.032
ENSG00000243981	3.107
ENSG00000229627	0.4173
ENSG00000230796	0.4644
ENSG00000237639	0.7526
ENSG00000233962	1.091
ENSG00000236261	0.614
ENSG00000234085	0.4141
ENSG00000227015	0.2023
ENSG00000232161	0.5766
ENSG00000224484	0.7429
ENSG00000224653	0.1365
ENSG00000223836	0.1189
ENSG00000237236	0.1191
ENSG00000231232	0.2286
ENSG00000231484	4.485
ENSG00000233918	0.0
ENSG00000207443	0.0
ENSG00000227148	8.726
ENSG00000233454	0.109
ENSG00000265865	0.0
ENSG00000233782	0.0
ENSG00000234312	0.03535
ENSG00000231523	0.0
ENSG00000199231	0.0
ENSG00000237572	0.2956
ENSG00000226075	0.1276
ENSG00000240651	0.0
ENSG00000236638	0.0
ENSG00000185037	0.2729
ENSG00000226587	0.2452
ENSG00000227298	0.0
ENSG00000232165	0.04247
ENSG00000230000	2.594
ENSG00000227545	5.644
ENSG00000227923	0.1269
ENSG00000229301	0.04087
ENSG00000236284	0.2826
ENSG00000230361	13.95
ENSG00000230600	2.336
ENSG00000232817	0.6487
ENSG00000223889	0.07143
ENSG00000227305	0.8522
ENSG00000234387	0.0656
ENSG00000268181	0.0
ENSG00000234467	1.379
ENSG00000227426	0.02823
ENSG00000224368	0.09364
ENSG00000197990	0.2003
ENSG00000230132	0.0
ENSG00000164740	0.0
ENSG00000228645	0.0
ENSG00000214660	0.01504
ENSG00000223566	0.3047
ENSG00000266487	0.0
ENSG00000265214	0.0
ENSG00000226401	0.02439
ENSG00000226411	0.1602
ENSG00000271466	0.06054
ENSG00000227397	0.0
ENSG00000236574	0.0
ENSG00000225451	0.1193
ENSG00000236299	2.248
ENSG00000235720	3.144
ENSG00000226581	8.151
ENSG00000263891	0.0
ENSG00000226342	0.4378
ENSG00000227910	3.092
ENSG00000265017	0.0
ENSG00000213645	12.29
ENSG00000233173	0.9387
ENSG00000231264	0.309
ENSG00000228660	0.4617
ENSG00000230639	0.07773
ENSG00000176232	1.135
ENSG00000241149	0.7382
ENSG00000228564	1.27
ENSG00000214652	1.661
ENSG00000257482	1.481
ENSG00000223558	0.3865
ENSG00000224458	1.004
ENSG00000230052	0.0
ENSG00000233385	0.0
ENSG00000227035	0.0
ENSG00000234234	0.0
ENSG00000234700	0.02561
ENSG00000230252	0.03818
ENSG00000235646	0.06475
ENSG00000229881	0.9252
ENSG00000236976	0.2199
ENSG00000235227	0.04271
ENSG00000213644	0.03425
ENSG00000223614	0.06745
ENSG00000197123	1.085
ENSG00000234444	4.634
ENSG00000227986	3.315
ENSG00000232727	9.169
ENSG00000223845	0.1429
ENSG00000228014	0.2443
ENSG00000228653	2.551
ENSG00000173041	6.068
ENSG00000223974	0.074
ENSG00000235349	1.122
ENSG00000213642	0.9525
ENSG00000224669	0.1268
ENSG00000196247	6.847
ENSG00000271550	1.885
ENSG00000224172	0.1691
ENSG00000197008	4.288
ENSG00000234338	2.445
ENSG00000182722	1.54
ENSG00000213640	6.108
ENSG00000198039	17.52
ENSG00000189316	12.14
ENSG00000223476	1.016
ENSG00000270948	0.8306
ENSG00000152926	14.37
ENSG00000213462	3.178
ENSG00000201165	0.0
ENSG00000234585	9.361
ENSG00000207344	0.1735
ENSG00000207062	1.766
ENSG00000227113	1.252
ENSG00000226002	1.555
ENSG00000164669	3.721
ENSG00000237026	0.05636
ENSG00000229064	0.1775
ENSG00000225414	0.0
ENSG00000265175	0.0
ENSG00000252102	0.0
ENSG00000200130	0.0
ENSG00000231556	0.0
ENSG00000232906	0.06652
ENSG00000146757	8.673
ENSG00000238124	0.0
ENSG00000226767	0.1421
ENSG00000235421	0.2901
ENSG00000230386	0.0
