2	743442	0.0353868
13	5748150	0.0941197
7	4344307	0.0532313
13	3774721	0.0866077
0	308890	0.0000000
1	279501	0.0815775
2	522268	0.6145523
2	462799	0.2104240
5	216672	0.3306980
5	696573	0.2626401
4	662117	0.2484667
3	410210	0.3234953
0	239885	0.0000000
1	242089	0.6239647
0	39315	0.0000000
1	26468	0.2755781
1	11920	1.0000000
2	13444	1.0000000
0	13004	0.0000000
1	1560336	0.1679875
0	195401	0.0000000
6	2467480	0.3735171
7	2337114	0.1729697
7	1020385	0.1096312
7	1776542	0.2518432
7	2918800	0.2155180
7	2918800	0.2155180
8	3151580	0.2687792
1	502010	0.0677257
16	998426	0.1640592
0	1687951	0.0000000
3	1064890	0.4839551
5	4511951	0.0631973
6	2002394	0.1615661
2	1226399	0.1540910
2	1035462	0.1420371
2	150002	0.6987174
8	624867	0.2035825
2	570141	0.3413261
4	628436	0.6733701
3	188963	0.8099469
4	259602	0.5810510
1	373097	0.2454107
1	415436	0.2203998
1	41272	1.0000000
1	21777	1.0000000
1	46255	0.1303643
0	34940	0.0000000
0	74174	0.0000000
1	4613	1.0000000
9	7482694	0.1260594
11	7673894	0.1387524
15	8953872	0.1774588
3	3264689	0.0605277
11	6143478	0.2144805
8	8944243	0.0709175
1	3206669	0.0141196
9	6478272	0.1191472
5	2620171	0.1914562
3	2183127	0.0122815
4	3204112	0.1036612
3	1823895	0.2570641
1	833598	0.2804577
1	471514	0.1008814
0	111577	0.0000000
0	111382	0.0000000
21	10167194	0.2283646
17	6833752	0.2686472
9	1390426	0.0755330
13	6440115	0.2149761
10	3127597	0.3056557
16	4164990	0.1675958
9	5019533	0.1785070
5	1108483	0.2471729
5	1091930	0.2509199
4	667586	0.3063590
0	937143	0.0000000
2	807971	0.0299206
1	745648	0.0134863
1	1078789	0.0046979
8	3775752	0.1079393
0	713711	0.0000000
10	3500716	0.2958700
9	4121280	0.4604210
5	3258686	0.1352932
5	2237861	0.0606039
2	231097	0.5788738
1	108368	0.4365864
0	334150	0.0000000
0	178796	0.0000000
1	158612	1.0000000
1	2378	0.2291842
0	48043	0.0000000
12	5033378	0.2587636
11	4451210	0.4761532
11	5451466	0.3887868
13	2571360	0.2529541
4	4739611	0.0871126
6	4255542	0.1182385
4	342975	0.5781996
2	1526742	0.1613220
6	1891706	0.3478680
5	1379928	0.3496197
1	970634	0.3251061
1	216050	0.4707614
1	90399	0.2687640
1	122625	1.0000000
1	65568	1.0000000
2	419858	0.2976935
1	322455	0.2681397
1	194732	0.1215928
1	452826	0.0850790
1	314999	1.0000000
1	314999	1.0000000
1	16949	0.8605227
1	44562	1.0000000
1	7945	0.7407174
10	3750735	0.1024605
5	1227135	0.1290917
6	1171265	0.1341754
7	6870833	0.1592111
5	4063782	0.1402991
3	3896513	0.1003882
3	2135813	0.1034313
4	2900733	0.0757833
1	62801	0.6563749
7	1160265	0.1289611
5	751774	0.1301787
4	1323068	0.1340695
1	706232	0.2204261
3	918259	0.2285085
3	847825	0.1368325
1	885506	0.0817837
3	316653	0.5672140
6	4782387	0.1387797
5	4464679	0.3020224
1	1653889	0.0089915
1	204683	0.0105138
1	500179	0.3112326
1	270233	0.5634619
1	93042	0.3655446
1	101933	0.4210020
1	155065	1.0000000
1	32295	1.0000000
1	32295	1.0000000
1	19417	1.0000000
1	33615	0.8853191
1	42398	0.4465305
0	67793	0.0000000
1	1014724	0.0018616
1	778043	0.0024279
1	927197	0.0020373
1	949238	0.0019900
1	494003	0.0038239
0	362106	0.0000000
0	315308	0.0000000
0	315308	0.0000000
0	311037	0.0000000
0	311037	0.0000000
0	224033	0.0000000
0	219107	0.0000000
0	219166	0.0000000
0	219166	0.0000000
0	219982	0.0000000
0	219982	0.0000000
0	219982	0.0000000
0	219982	0.0000000
0	219982	0.0000000
0	219982	0.0000000
0	204668	0.0000000
0	204668	0.0000000
0	187317	0.0000000
0	187317	0.0000000
0	182478	0.0000000
0	169528	0.0000000
0	169528	0.0000000
0	169528	0.0000000
0	182429	0.0000000
1	41169	0.5761374
1	61285	0.0337113
1	72544	0.1864386
1	60872	0.2673315
0	82144	0.0000000
0	2026	0.0000000
0	2026	0.0000000
0	2026	0.0000000
0	655	0.0000000
0	6404	0.0000000
3	2930721	0.0744670
31	2535042	0.2207380
15	2362164	0.3424466
62	6350819	0.2228182
8	1191499	0.1123685
3	2105281	0.0300383
3	2142603	0.0295150
2	1982750	0.0213219
5	527841	0.4670441
26	1376705	0.2086315
9	286589	0.2446954
1	565807	0.0508707
6	634274	0.4522320
6	544960	0.3301160
11	3542195	0.2445498
4	1261432	0.2755916
4	1457647	0.2384939
4	1355887	0.2563930
4	1327124	0.2619499
4	1395714	0.2490768
4	1336484	0.2601154
4	1293089	0.2688446
4	1293089	0.2688446
4	1287762	0.2699567
4	1293076	0.2688473
4	1293076	0.2688473
4	1293076	0.2688473
4	1293076	0.2688473
4	1293076	0.2688473
4	1392898	0.2495804
4	1170293	0.2970538
4	1055845	0.3292529
3	1093427	0.1195242
3	1172737	0.1489089
2	422358	0.8056199
13	1342507	0.0932114
13	990323	0.1291437
18	3009944	0.3334670
7	908284	0.1237388
5	1401434	0.3224447
5	1212380	0.3814662
2	1461167	0.0289330
11	5012686	0.1515758
4	3052115	0.2220057
2	431592	0.0573898
5	459677	0.3880138
3	279066	0.2494822
3	260443	0.3929036
1	119376	0.4699940
4	312246	0.4090301
4	312246	0.4090301
3	220580	0.4496872
1	307771	0.3002395
1	382761	0.2414170
1	249035	0.3697954
1	186346	0.4958786
17	957328	0.2049120
1	70433	1.0000000
4	444261	0.2955492
1	265428	0.2215365
6	919858	0.1338033
3	371230	0.2330819
3	334394	0.2318104
1	25993	1.0000000
1	16120	0.9799007
1	55448	1.0000000
1	23161	1.0000000
1	19177	0.0053189
0	37026	0.0000000
0	652705	0.0000000
11	7641560	0.2091357
1	4391284	0.0045977
1	2310659	0.0087378
2	3924432	0.4148142
3	3034367	0.0640536
3	4147469	0.0726935
4	4004233	0.0653104
1	580339	0.0833478
1	783254	0.0429784
7	3972951	0.2488302
7	4078734	0.2423767
1	1871246	0.0282202
1	1155656	0.0174706
1	1603292	0.2759672
1	3071200	0.1440662
1	1621573	0.2728561
6	5732877	0.1550358
1	1631875	0.0546604
3	2529201	0.1150964
0	2712304	0.0000000
3	1381027	0.1407373
3	1315382	0.1477609
0	144973	0.0000000
1	202625	0.3573498
1	232810	1.0000000
1	160596	1.0000000
1	327456	0.1175456
1	327456	0.1175456
13	1125397	0.3798411
14	1495129	0.2998156
12	1136344	0.2697704
5	754613	0.1561728
7	1566756	0.2316098
26	5174658	0.1898925
8	1492558	0.1745775
5	733282	0.0840563
20	3733872	0.2294029
18	3304329	0.2185200
10	1707461	0.0985042
14	2629855	0.2457162
12	2619743	0.2434739
12	2162244	0.2949894
8	1837161	0.1756362
27	3285982	0.2774982
5	1004152	0.0374734
9	1225457	0.2247594
17	2391659	0.1891340
2	156065	0.1192260
9	601221	0.4191138
7	440359	0.4912992
4	434192	0.7135530
3	249020	0.5842984
1	7475	1.0000000
1	146133	1.0000000
3	540920	0.0548122
4	261164	0.4893515
3	3997289	0.1946434
17	8308893	0.1486737
17	8281851	0.1491592
8	3586492	0.1533264
24	10094652	0.1698276
24	10038702	0.1707742
1	809709	0.0497870
8	3759319	0.4000347
1	1997995	0.2987385
3	7046004	0.0252732
3	6047359	0.0294467
3	5290084	0.0336620
1	6341722	0.0221547
2	6179125	0.0229230
8	8223368	0.1306241
4	3507032	0.1436876
12	8040066	0.1862069
20	10717291	0.2009890
4	2615877	0.3063401
8	4358241	0.2559257
20	6349250	0.1279879
18	3994435	0.2013374
17	4818124	0.1505005
16	4294426	0.1240107
5	1886791	0.2023579
6	1964136	0.1672542
12	5124607	0.1777582
12	4186718	0.2015123
2	1152217	0.1061701
38	14506800	0.2286828
16	8740732	0.1683150
9	4918743	0.0653208
1	916330	0.0114675
2	790410	0.0732620
5	989139	0.0843926
5	1390299	0.0600418
5	1247306	0.0669250
1	1987243	0.0411933
1	4419751	0.0317889
1	639595	0.2020435
1	1756795	0.0511619
1	4210463	0.0204982
1	1264304	0.0682644
0	211840	0.0000000
0	749859	0.0000000
0	754707	0.0000000
1	1142179	0.0023875
2	1614236	0.0744129
4	4030778	0.0570952
4	2616287	0.1288513
1	1464524	0.1377690
1	929290	0.1679035
1	94346	1.0000000
10	3045250	0.2450190
1	186357	0.6579898
4	2298432	0.1150597
2	687094	0.2655314
14	6348682	0.1170720
1	789784	0.1977439
6	3281928	0.1596625
4	2762678	0.0914269
12	5397983	0.1293192
11	3699642	0.1837167
5	2627264	0.1803500
1	633312	0.5581514
0	106686	0.0000000
2	721200	0.0972005
1	126677	0.9550037
1	212111	1.0000000
1	256708	1.0000000
1	46012	1.0000000
1	211774	1.0000000
1	135382	1.0000000
1	58897	1.0000000
1	142779	1.0000000
1	99346	1.0000000
1	79375	1.0000000
1	120876	0.2876088
1	131068	0.1421476
1	569243	0.2468173
1	341303	0.3568618
1	455032	0.3087673
1	132330	1.0000000
1	203418	0.3083896
1	227923	0.1073389
0	211870	0.0000000
1	297499	0.2202730
1	457438	0.3952623
9	80968	0.6493306
3	742110	0.2824217
0	24972	0.0000000
1	93937	1.0000000
2	359478	0.2893668
2	464127	0.1492738
1	9392	1.0000000
0	21768	0.0000000
1	22852	0.4213636
1	83380	1.0000000
0	35351	0.0000000
1	7764	1.0000000
1	93867	1.0000000
1	13305	1.0000000
1	5363	1.0000000
9	5886688	0.1379321
1	2010859	0.0091891
4	1128486	0.2111519
3	2532460	0.0416437
4	3654011	0.0432303
0	1425036	0.0000000
9	1320304	0.2359487
6	1471490	0.0662200
5	3554212	0.0552319
9	1440557	0.1103920
10	1730262	0.1376474
3	804074	0.0579238
10	1749673	0.1365575
2	429295	0.1582432
7	1123359	0.1712329
7	1078302	0.1783879
2	459232	0.0503776
7	835843	0.1879145
4	224963	0.2131728
2	238453	0.3874055
1	55151	0.6448840
3	3065760	0.0418741
1	2298612	0.0406258
4	972129	0.4329899
3	2753759	0.1227911
5	1121194	0.1851972
6	1541785	0.5721582
6	2554151	0.2534091
2	1236646	0.3027948
0	548073	0.0000000
2	341005	0.2015366
4	696328	0.3214721
2	91687	0.2694930
0	462628	0.0000000
2	420974	0.1327849
7	3256293	0.1111420
13	3463521	0.1312788
7	1835477	0.1234965
2	650134	0.0177779
17	3566196	0.2043744
9	1934217	0.1382032
4	1117499	0.0794059
7	1164885	0.1551183
12	5107385	0.2091201
0	110342	0.0000000
1	787866	0.0694014
1	36678	0.9705273
0	373331	0.0000000
0	105107	0.0000000
0	105107	0.0000000
1	72692	0.1440736
1	109591	0.0749149
0	87930	0.0000000
1	30898	0.2507282
0	32168	0.0000000
13	8373801	0.1850135
6	3921929	0.2901488
10	7367905	0.1705612
2	1075840	0.1003923
33	4865978	0.2649858
21	5850095	0.1669082
11	4857098	0.3193036
4	3789065	0.0924832
11	3433274	0.2921608
3	562822	0.1266706
9	2295528	0.3899155
5	696768	0.4166767
7	2231393	0.3719959
5	6021722	0.1626357
5	4837342	0.2024556
1	574277	0.0930892
4	4568911	0.2137295
1	1020340	0.4740851
2	918269	0.7000628
4	3007325	0.1387908
2	2814004	0.1593072
3	3309017	0.0741531
3	3294620	0.0744772
17	6803564	0.2971296
12	4032141	0.4013044
3	1425941	0.1484627
0	1438243	0.0000000
0	2231660	0.0000000
9	2617381	0.2378756
2	471612	0.4927186
2	3392822	0.0855374
1	1404530	0.0965960
1	203103	0.4356558
5	574390	0.1638312
3	324901	0.1058815
2	241701	0.1900075
0	388882	0.0000000
1	69788	0.0763598
1	1659	1.0000000
1	1659	1.0000000
1	1940	0.3773196
7	6060704	0.1359538
7	3615159	0.2279225
7	15188053	0.0587152
4	5675852	0.0798155
4	3823545	0.0905082
10	8084171	0.0513854
9	7345012	0.0541363
2	2271111	0.0383781
2	1715508	0.0522988
2	1635106	0.0548704
4	4529648	0.1377012
8	8911584	0.2884432
6	4428525	0.1932711
0	2275904	0.0000000
3	3711082	0.0752387
4	4198497	0.2146066
0	901357	0.0000000
5	4503595	0.1584567
5	3232368	0.0608282
4	3349652	0.1661229
1	1500028	0.3516974
3	4012276	0.1617875
0	2563853	0.0000000
4	4925182	0.0494912
2	2132264	0.0826047
3	1271988	0.1091991
4	1719536	0.0220594
0	391544	0.0000000
0	111113	0.0000000
0	86830	0.0000000
1	234458	0.0806840
0	17983	0.0000000
19	4188547	0.1761322
10	2566953	0.1164797
16	5035470	0.2492131
4	6298071	0.1523485
3	5035320	0.1659197
3	5205136	0.1269496
3	2079040	0.2697909
12	10866137	0.1873784
6	5445404	0.1078825
11	4925798	0.0841216
18	4082569	0.1369432
13	2514000	0.1520656
11	1952281	0.1752724
10	1531374	0.2211459
10	1454618	0.2328151
10	1454618	0.2328151
10	1454618	0.2328151
11	1863417	0.1836309
10	1494558	0.2265934
10	1834138	0.1846410
10	1834138	0.1846410
10	1284983	0.2635498
10	1191950	0.2841201
3	4222131	0.0114352
1	1077500	0.0049643
4	2367238	0.0952464
3	3428706	0.1365025
2	1171958	0.0400680
2	2436113	0.0762362
1	949632	0.1306222
4	5593541	0.1715375
2	2765551	0.1120898
3	4034832	0.2070617
1	766878	0.2395531
1	42179	1.0000000
1	965601	0.1423207
1	888446	0.6609833
1	2450174	0.0046029
0	639578	0.0000000
1	51288	0.2200905
0	784612	0.0000000
0	559564	0.0000000
3	1316443	0.0681951
19	4852604	0.3690472
6	1724990	0.5402483
16	2903575	0.2879919
4	3344156	0.2179199
1	452355	0.1945286
2	2176962	0.0443637
2	1566171	0.0115173
3	2093574	0.0116538
7	3376844	0.0616706
1	950622	0.0066904
0	247985	0.0000000
1	413811	0.1190302
0	434945	0.0000000
1	51548	1.0000000
1	123377	1.0000000
3	386113	0.2148723
2	384141	0.1354373
1	134327	0.0473471
1	52202	1.0000000
1	71504	0.4136132
1	13588	1.0000000
1	16251	1.0000000
1	28522	1.0000000
1	18646	0.3410919
1	17952	1.0000000
1	5562	1.0000000
7	2706876	0.2532706
21	4874887	0.2847073
3	4726820	0.0196415
3	2598421	0.0357302
3	3088596	0.0994543
3	1898743	0.0628979
1	910187	0.0037860
1	1209369	0.0028494
5	3385815	0.0618144
4	2984040	0.1759933
4	2960785	0.1561704
11	1972568	0.2260525
13	2221985	0.1456891
5	2662965	0.2286643
3	895078	0.3780844
2	2058555	0.2094858
6	5299078	0.0297044
0	383307	0.0000000
2	613152	0.1603632
2	1189780	0.2615837
5	2889684	0.1165314
2	1537649	0.1606810
1	929705	0.0226158
1	1196048	0.3619002
1	95814	1.0000000
1	370845	0.0092923
1	134165	0.0256848
1	117127	0.2761874
0	252690	0.0000000
0	188440	0.0000000
1	113736	0.3250862
1	357314	1.0000000
1	386668	1.0000000
1	145610	1.0000000
1	235341	1.0000000
1	245494	1.0000000
1	141732	1.0000000
1	104258	1.0000000
1	229587	1.0000000
1	177744	1.0000000
1	129241	1.0000000
1	207002	1.0000000
1	276988	1.0000000
1	284167	1.0000000
1	150275	1.0000000
1	122869	1.0000000
1	114979	1.0000000
1	119483	1.0000000
1	124805	1.0000000
1	97449	1.0000000
1	71213	1.0000000
1	18008	1.0000000
1	4987	1.0000000
1	128035	1.0000000
1	103366	1.0000000
1	95474	1.0000000
1	71612	1.0000000
1	51082	1.0000000
22	7638484	0.1498212
6	4965707	0.2146693
2	845754	0.2534425
5	2912338	0.2341751
4	3047996	0.1711780
6	267528	0.1462501
0	1218027	0.0000000
1	77067	0.7488030
0	1243613	0.0000000
0	176275	0.0000000
0	606597	0.0000000
5	781421	0.2524631
2	375495	0.2176061
4	1092798	0.4593722
4	2746417	0.0728094
2	1245626	0.0081854
12	1682846	0.0763195
4	2892909	0.3231415
1	1523571	0.3986982
7	2891240	0.2834248
3	1645472	0.1658363
10	5935910	0.1501010
7	5315471	0.1601045
3	1947145	0.1605659
3	289866	0.5802888
1	162951	1.0000000
0	209734	0.0000000
0	189829	0.0000000
0	806308	0.0000000
0	287075	0.0000000
0	305826	0.0000000
0	234917	0.0000000
1	328257	0.0300740
2	97950	0.7559469
1	47030	1.0000000
1	223110	1.0000000
0	33546	0.0000000
1	12516	1.0000000
1	21083	1.0000000
6	6139479	0.1069100
10	9136282	0.0810755
6	7557256	0.1436069
6	6058691	0.1214700
2	1211973	0.3492132
8	1370296	0.2619128
8	1347317	0.2663798
1	869421	0.3404024
7	1125892	0.4115972
5	4300345	0.1200873
3	2988162	0.1268780
3	2675631	0.1416982
3	2652147	0.1429529
2	684210	0.1264758
7	6434643	0.1003970
3	1211088	0.5295288
0	1167016	0.0000000
3	3515246	0.1119580
11	2430972	0.0790638
10	1794069	0.1018417
1	211075	0.3637949
1	176722	1.0000000
1	920497	0.2043765
1	173795	0.0817860
1	241676	0.6819006
1	102887	0.2783928
2	609963	0.3610088
1	740236	0.0080974
1	348982	0.2738795
1	64199	0.3234785
1	100697	0.9288459
0	2064	0.0000000
8	2505783	0.3307665
2	479659	0.3840395
26	6079302	0.2391312
25	5304082	0.2621523
12	7798016	0.2075053
9	5107779	0.2527541
10	5894737	0.1334151
7	3134799	0.1348508
12	5560860	0.1387575
8	3407294	0.1681161
4	1106694	0.4065261
1	1178204	0.1850673
20	3209333	0.3058916
9	823002	0.1120653
13	3191974	0.2951092
3	1179308	0.2078024
9	5422213	0.1730471
2	1064934	0.2748828
12	3582081	0.1954880
14	3688792	0.1534567
14	3688792	0.1534567
3	1700090	0.1206148
10	2660338	0.1527952
9	2160498	0.1581862
6	675720	0.2994273
3	1655391	0.0949274
11	2435831	0.3612882
1	203418	0.2527702
1	97991	1.0000000
2	474345	0.3297600
1	259366	1.0000000
2	352820	0.2147497
1	525694	0.1271576
2	242406	0.3446408
1	92558	1.0000000
1	8720	0.2922018
1	40105	1.0000000
1	2859	1.0000000
