0	57003	0.0000000
0	259	0.0000000
0	925	0.0000000
1	433	1.0000000
4	2870161	0.1205723
2	1083903	0.0804140
6	4428525	0.1932711
1	1555121	0.0626241
2	2063496	0.2526949
1	965808	0.1363532
0	621005	0.0000000
3	903791	0.1945815
3	1147442	0.1957153
1	939789	0.0448973
1	1044061	1.0000000
3	4012276	0.1617875
0	2563853	0.0000000
0	1212488	0.0000000
0	578829	0.0000000
3	242706	0.3597645
1	151455	0.0213397
0	58001	0.0000000
0	438631	0.0000000
0	352991	0.0000000
0	149081	0.0000000
0	51435	0.0000000
0	157542	0.0000000
0	111113	0.0000000
0	66224	0.0000000
0	223344	0.0000000
0	83845	0.0000000
0	93787	0.0000000
0	17983	0.0000000
0	72749	0.0000000
1	63063	0.2999699
0	200	0.0000000
0	200	0.0000000
0	59	0.0000000
0	1010507	0.0000000
0	641741	0.0000000
0	48797	0.0000000
1	350052	0.2011673
0	328632	0.0000000
1	1134270	0.3308824
4	2367238	0.0952464
2	1171958	0.0400680
1	888446	0.6609833
0	950712	0.0000000
0	503774	0.0000000
1	51288	0.2200905
0	559564	0.0000000
6	1059659	0.3618957
3	1316443	0.0681951
6	1724990	0.5402483
3	600356	0.0916639
0	614954	0.0000000
1	251651	0.3496748
4	2055279	0.2217358
0	143182	0.0000000
0	53952	0.0000000
0	247985	0.0000000
1	231360	0.0650415
0	187308	0.0000000
0	137953	0.0000000
1	44677	1.0000000
3	386113	0.2148723
2	384141	0.1354373
0	393196	0.0000000
0	47424	0.0000000
1	97279	0.1473185
0	27042	0.0000000
0	48203	0.0000000
0	14225	0.0000000
1	71504	0.4136132
1	13588	1.0000000
1	13155	1.0000000
0	21912	0.0000000
0	114180	0.0000000
0	27188	0.0000000
3	57764	0.2701856
0	85864	0.0000000
1	13419	1.0000000
1	18646	0.3410919
1	6850	1.0000000
1	5562	1.0000000
0	59	0.0000000
7	2706876	0.2532706
9	3679737	0.2215047
0	512476	0.0000000
1	596967	0.0125116
11	1737635	0.1739589
2	831278	0.5429243
3	895078	0.3780844
2	2058555	0.2094858
6	4865521	0.0323513
0	383307	0.0000000
0	444425	0.0000000
2	613152	0.1603632
2	1537649	0.1606810
0	174682	0.0000000
1	303033	0.0900298
1	117127	0.2761874
0	252690	0.0000000
0	153784	0.0000000
0	224095	0.0000000
0	226252	0.0000000
0	188440	0.0000000
1	281364	0.3446887
1	113736	0.3250862
1	445323	0.0472152
0	99313	0.0000000
1	99748	1.0000000
1	6120	1.0000000
1	16450	0.2094833
0	53209	0.0000000
0	28362	0.0000000
1	18008	1.0000000
1	4987	1.0000000
1	128035	1.0000000
1	34646	1.0000000
1	15012	1.0000000
1	24164	1.0000000
1	10984	1.0000000
1	1214	1.0000000
1	11234	1.0000000
1	4854	1.0000000
1	465	1.0000000
1	966	1.0000000
1	762	1.0000000
1	527	1.0000000
1	1251	1.0000000
1	2436	1.0000000
1	3506	1.0000000
1	3287	1.0000000
1	73	1.0000000
1	7182	1.0000000
1	628	1.0000000
1	369	1.0000000
1	2154	1.0000000
6	267528	0.1462501
0	510825	0.0000000
1	77067	0.7488030
0	99788	0.0000000
0	781936	0.0000000
2	1245626	0.0081854
2	672844	0.7461804
4	2354694	0.2966008
3	1947145	0.1605659
0	47258	0.0000000
0	402588	0.0000000
0	248870	0.0000000
1	162951	1.0000000
0	177793	0.0000000
0	119780	0.0000000
0	220328	0.0000000
2	83674	0.7391424
1	101813	1.0000000
9	482352	0.1986143
1	703358	0.8032638
0	51107	0.0000000
1	47030	1.0000000
0	728561	0.0000000
1	160248	0.1803267
0	401967	0.0000000
1	223110	1.0000000
3	550816	0.4857394
1	106475	0.0315097
0	75684	0.0000000
0	46443	0.0000000
0	37931	0.0000000
0	19006	0.0000000
0	69508	0.0000000
1	12516	1.0000000
1	21083	1.0000000
0	88072	0.0000000
0	59	0.0000000
0	200	0.0000000
0	59	0.0000000
1	59	1.0000000
2	1211973	0.3492132
8	1198621	0.2994258
1	869421	0.3404024
4	830077	0.3986474
0	250284	0.0000000
3	2721792	0.0925365
4	2334658	0.1416683
0	571967	0.0000000
3	1211088	0.5295288
4	1778839	0.7179289
1	173770	0.0817978
1	133844	0.3774020
1	149934	0.5576921
1	473899	0.1827984
1	748568	0.6457743
1	102887	0.2783928
0	139710	0.0000000
2	609963	0.3610088
0	89923	0.0000000
1	740236	0.0080974
1	348939	0.2739132
0	28954	0.0000000
1	64199	0.3234785
1	21747	1.0000000
0	25180	0.0000000
0	19007	0.0000000
1	100697	0.9288459
0	2064	0.0000000
0	59	0.0000000
7	3134799	0.1348508
4	1106694	0.4065261
10	1158515	0.4804530
3	1151257	0.2128656
2	2546177	0.2191643
0	1165254	0.0000000
3	1700090	0.1206148
4	401599	0.4187535
2	613815	0.0330002
0	163872	0.0000000
1	362268	1.0000000
1	325018	0.2616932
1	133784	0.4304625
1	97991	1.0000000
2	273064	0.1709013
1	215656	1.0000000
0	130159	0.0000000
0	65476	0.0000000
2	334492	0.5507097
2	393543	0.2665808
1	90131	0.0100631
0	12289	0.0000000
1	8720	0.2922018
0	16195	0.0000000
1	40105	1.0000000
0	59	0.0000000
1	2859	1.0000000
0	15383	0.0000000
